id       trxType     moveType     accountType     amount       movedAt                      accountName                   
299      2           2            1               -56.23       2020-11-07T22:15:00.000Z     AVI. FERNÁNDEZ                
389      2           2            1               -15.0        2020-12-05T17:15:00.000Z     AVI. VIENESA                  
25       2           2            1               -267.0       2020-08-01T05:00:00.000Z     AVI. VIENESA                  
701      2           2            1               -10.0        2021-02-28T21:00:00.000Z     AVI. VIENESA                  
4024     2           2            1               -10.0        2024-05-24T19:17:56.713Z     AVI. VIENESA                  
625      2           2            1               -12.5        2021-02-07T02:30:00.000Z     AVI. VIENESA                  
2515     2           2            1               -14.0        2022-10-10T15:12:00.000Z     AVI. VIENESA                  
505      2           2            1               -18.0        2021-01-03T00:00:00.000Z     AVI. VIENESA                  
2516     2           2            1               -24.0        2022-10-12T00:19:00.000Z     AVI. VIENESA                  
2968     2           2            1               -41.41       2023-04-14T21:48:00.000Z     AVI. VIENESA                  
5396     2           2            1               -50.0        2025-10-12T21:07:23.000Z     AYUDAS SOLIDARIAS             
5553     2           2            1               -7.0         2025-12-17T15:28:50.000Z     AYUDAS SOLIDARIAS             
5555     2           2            1               -4.0         2025-12-19T19:06:53.000Z     AYUDAS SOLIDARIAS             
5587     2           2            1               -25.0        2025-12-27T13:35:57.701Z     AYUDAS SOLIDARIAS             
610      2           2            1               -35.0        2021-01-30T21:30:00.000Z     BANDAS                        
367      2           2            1               -10.0        2020-11-29T15:05:00.000Z     BANDAS                        
5268     2           2            1               -35.0        2025-08-16T16:28:37.790Z     BANDAS                        
5269     2           2            1               -15.0        2025-08-16T17:45:10.791Z     BANDAS                        
873      2           2            1               -83.0        2021-04-18T14:00:00.000Z     BATERIA                       
783      2           2            1               -46.0        2021-03-30T18:00:00.000Z     BATERIA                       
3669     2           2            1               -115.0       2024-02-10T18:12:00.000Z     BATERIA                       
2953     2           2            1               -240.0       2023-04-12T20:04:00.000Z     BEBEMUNDO                     
5194     2           2            1               -30.0        2025-07-19T21:53:51.222Z     BEBIDAS                       
4873     2           2            1               -20.0        2025-04-06T04:59:38.000Z     BEBIDAS                       
4740     2           2            1               -10.0        2025-02-22T16:52:46.000Z     BELLEZA Y ESTETICA            
